Student_ID,JAMB_Score,State_of_Origin,Distance_Category,Program_Type,Academic_Year,Financial_Aid,Disciplinary_Count,Internet_Access,Library_Usage,Cumulative_GPA,Attendance_Rate,Predicted_Dropout
1527,347,Other,Local,Management,4,1,0,0,14,2.379150535286086,0.315313062813064,0
1528,271,Kano,Regional,Science,3,1,1,0,12,3.521172774067623,0.5437175105693713,0
1529,276,Enugu,Regional,Management,2,0,0,1,11,3.583261644397962,0.5561352846354392,0
1530,238,Lagos,Local,Arts,2,0,0,0,20,2.26226156237885,0.2919352682316167,1
1531,238,Oyo,Far,Management,2,0,0,0,1,3.9744236857570785,0.6343676929072625,0
1532,227,Other,Regional,Science,1,1,1,0,20,5.0,0.8394829557558467,0
1533,348,Lagos,Regional,Management,4,1,0,1,17,3.8678685900677303,0.6130566737693928,0
1534,192,Oyo,Regional,Science,2,0,0,1,3,3.0697327683591165,0.45342950942767,0
1535,286,Oyo,Regional,Management,4,0,0,1,9,2.9467634374322063,0.42883564324228796,0
1536,224,Enugu,Local,Science,3,0,4,1,10,3.032748814661993,0.44603271868824534,0
1537,268,Rivers,Local,Arts,3,1,0,1,20,2.5914129225783915,0.3577655402715251,0
1538,349,Rivers,Regional,Management,1,0,0,0,5,3.4019185653216395,0.5198666688201746,0
1539,279,Lagos,Far,Science,1,0,1,0,5,2.2892299270765566,0.29732894117115805,1
1540,334,Kano,Local,Science,3,0,0,1,8,1.68824177072168,0.17713130990018272,0
1541,345,Lagos,Regional,Arts,2,0,0,1,19,3.375681345450839,0.5146192248460146,0
1542,186,Enugu,Far,Arts,3,0,0,1,12,3.2169864526206573,0.48288024627997816,0
1543,312,Lagos,Local,Arts,4,0,0,0,4,2.743063986850245,0.3880957531258957,0
1544,224,Other,Local,Science,1,0,0,1,5,2.173842701911707,0.27425149613818817,1
1545,237,Enugu,Local,Science,1,0,3,0,3,3.431795221531228,0.5258420000620924,0
1546,210,Oyo,Regional,Arts,3,1,0,0,5,2.4078599691436393,0.3210549495845746,1
1547,202,Rivers,Local,Science,2,1,0,1,17,3.0888445193077327,0.45725185961739334,0
1548,349,Enugu,Local,Management,2,0,0,1,12,4.611977483301156,0.761878452416078,0
1549,317,Other,Regional,Science,4,1,0,1,2,3.7209518156603076,0.5836733188879083,0
1550,339,Lagos,Regional,Arts,1,1,0,0,9,2.1046938700946427,0.2604217297747753,0
1551,286,Kano,Local,Science,3,0,0,0,3,2.180118743190158,0.27550670439387837,1
1552,337,Other,Local,Science,3,0,0,0,14,3.321455274195007,0.5037740105948482,0
1553,218,Lagos,Regional,Arts,1,0,0,0,11,2.099743454352783,0.2594316466264034,1
1554,338,Lagos,Far,Arts,3,0,0,1,14,1.5986196150125709,0.15920687875836093,1
1555,261,Rivers,Far,Science,1,0,0,1,20,3.625897609037379,0.5646624775633226,0
1556,279,Lagos,Regional,Science,2,0,4,0,9,3.4567486034566945,0.5308326764471857,0
1557,181,Enugu,Local,Science,2,0,0,0,11,3.560478665023306,0.551578688760508,0
1558,256,Kano,Local,Management,3,1,0,0,7,3.4104281454543233,0.5215685848467114,0
1559,191,Other,Local,Arts,2,1,0,0,20,3.147751430662084,0.46903324188826356,0
1560,218,Other,Local,Science,2,0,0,1,20,2.6702491618586714,0.37353278812758106,1
1561,192,Oyo,Regional,Arts,4,1,0,1,2,3.612907972870355,0.5620645503299178,0
1562,225,Oyo,Local,Management,1,1,0,0,6,4.4239067907241205,0.7242643139006708,0
1563,334,Other,Local,Management,1,1,0,0,17,2.799016794045237,0.39928631456489416,0
1564,292,Kano,Far,Management,3,0,0,1,2,2.3834078318333614,0.316164522122519,0
1565,196,Other,Local,Science,1,0,1,1,14,2.291904464471009,0.29786384865004856,1
1566,283,Other,Local,Science,4,0,0,1,1,2.506615813333026,0.3408061184224519,0
1567,277,Oyo,Local,Science,3,1,0,1,14,3.3620788195808595,0.5118987196720186,0
1568,267,Enugu,Regional,Management,3,0,0,1,12,1.488297949157152,0.13714254558727712,1
1569,288,Kano,Regional,Management,1,1,0,0,19,3.551336339545861,0.5497502236650189,0
1570,342,Rivers,Local,Arts,2,0,0,0,9,3.715130408236925,0.5825090374032318,0
1571,249,Other,Regional,Science,2,0,0,0,7,1.761537312045696,0.191790418164986,1
1572,337,Lagos,Regional,Arts,2,0,0,0,15,2.416655650977921,0.3228140859514309,0
1573,253,Other,Far,Science,2,0,0,1,15,3.2637447838763314,0.492231912531113,0
1574,242,Kano,Far,Science,4,0,1,0,1,3.0852242157564818,0.4565277989071431,0
1575,335,Lagos,Far,Arts,3,0,0,1,8,3.6157099746148726,0.5626249506788212,0
1576,239,Lagos,Regional,Science,2,0,1,0,7,3.0870905427869073,0.4569010643132282,0
1577,258,Lagos,Local,Science,4,0,0,0,10,4.211815621419973,0.6818460800398414,0
1578,216,Enugu,Local,Arts,3,0,0,1,0,2.9430644807650546,0.4280958519088577,0
1579,201,Kano,Local,Science,1,0,2,1,20,2.413573610624197,0.32219767788068615,1
1580,327,Other,Regional,Science,1,0,0,1,10,2.3492465069905952,0.3093322571539658,0
1581,275,Enugu,Far,Science,4,0,0,1,17,3.7883748074253516,0.597157917240917,0
1582,247,Lagos,Regional,Management,3,1,0,1,20,3.2236969135655333,0.48422233846895346,0
1583,196,Oyo,Local,Management,2,0,0,0,14,3.706972720580156,0.580877499871878,0
1584,191,Other,Regional,Science,3,0,0,0,8,3.6904979993833478,0.5775825556325163,0
1585,329,Oyo,Far,Arts,2,0,0,1,8,1.5841201177889275,0.15630697931363224,1
1586,324,Lagos,Regional,Science,4,1,0,1,0,2.2879339191812456,0.29706973959209587,0
1587,317,Other,Far,Arts,2,0,0,0,6,2.3834999675969435,0.31618294927523544,0
1588,297,Other,Far,Management,4,0,0,1,11,2.5471486492065902,0.3489126855971648,0
1589,201,Kano,Far,Management,3,0,0,1,9,2.8637157387387795,0.41222610350360267,1
1590,299,Lagos,Regional,Arts,3,0,0,0,18,3.999319675693749,0.6393468908945965,0
1591,229,Enugu,Regional,Management,2,0,1,1,15,4.15878588190712,0.6712401321372707,0
1592,193,Kano,Local,Management,3,0,1,1,5,2.9656873358376026,0.4326204229233672,1
1593,208,Other,Local,Management,2,1,2,1,10,2.9989753109402044,0.43927801794388766,0
1594,343,Rivers,Regional,Arts,3,0,0,1,18,2.635653020754171,0.3666135599066809,0
1595,304,Other,Local,Science,1,0,0,1,18,3.2713501577908355,0.49375298731401385,0
1596,186,Enugu,Far,Science,2,0,0,1,17,3.3620167061871493,0.5118862969932766,0
1597,208,Kano,Local,Science,4,0,0,1,14,3.8451804440018122,0.6085190445562092,0
1598,318,Lagos,Far,Science,1,0,0,0,15,3.8387509807860427,0.6072331519130553,0
1599,212,Enugu,Local,Management,4,0,0,0,13,1.358305559144759,0.11114406758479856,1
1600,313,Other,Local,Arts,3,0,0,0,7,3.0779640418903056,0.4550757641339078,0
1601,290,Other,Far,Management,1,0,0,1,7,4.3072800247120835,0.7009389606982634,0
1602,258,Kano,Local,Science,3,0,0,1,1,2.849508058156067,0.4093845673870601,0
1603,339,Kano,Local,Science,2,0,0,1,5,4.111393454690631,0.6617616466939731,0
1604,237,Lagos,Local,Management,4,0,0,0,12,2.954838559991049,0.4304506677540566,0
1605,205,Oyo,Regional,Science,3,1,0,1,12,3.339938773953571,0.507470710546561,0
1606,208,Lagos,Local,Science,4,0,0,1,20,2.290487446080681,0.29758044497198294,1
1607,183,Rivers,Regional,Management,4,0,0,1,11,2.3206011539467886,0.30360318654520446,1
1608,278,Oyo,Regional,Management,3,1,0,0,1,3.780393257810412,0.5955616073179291,0
1609,320,Other,Regional,Arts,2,0,0,0,20,3.905454624160532,0.6205738805879532,0
1610,218,Rivers,Regional,Management,4,0,0,1,19,3.2211431249603946,0.48371158074792564,0
1611,194,Kano,Regional,Arts,3,0,0,0,11,2.217980605889287,0.28307907693370415,1
1612,298,Oyo,Local,Management,2,0,0,1,16,3.235043645285772,0.4864916848130012,0
1613,208,Oyo,Far,Management,3,0,0,1,5,4.205787968539422,0.6806405494637311,0
1614,336,Rivers,Local,Science,2,0,0,1,6,4.5942931760414085,0.7583415909641285,0
1615,254,Other,Regional,Arts,4,0,0,1,5,2.946633654139269,0.42880968658370056,0
1616,295,Other,Local,Science,1,0,0,1,20,1.872105719793768,0.21390409971460034,1
1617,211,Kano,Far,Science,3,0,0,0,3,3.872290879643823,0.6139411316846114,0
1618,309,Kano,Local,Management,4,0,0,0,20,2.9792295228359995,0.43532886032304663,0
1619,263,Enugu,Local,Arts,3,0,0,1,8,3.954432513248832,0.6303694584056132,0
1620,201,Other,Regional,Management,3,1,0,1,4,3.424857780014096,0.5244545117586659,0
1621,206,Lagos,Regional,Management,2,1,0,1,9,2.49324471539052,0.33813189883395073,1
1622,260,Oyo,Local,Management,3,0,0,1,14,3.246595488527505,0.48880205346134775,0
1623,305,Oyo,Regional,Management,2,1,1,0,7,4.246670693643463,0.6888170944845393,0
1624,271,Kano,Regional,Arts,4,0,1,1,3,3.080676808826205,0.4556183175210877,0
1625,200,Oyo,Far,Science,3,0,0,0,4,2.372155869243698,0.31391412960458637,1
1626,226,Other,Regional,Science,4,1,0,1,6,1.9290846651226747,0.2252998887803817,1
1627,280,Lagos,Local,Arts,1,1,0,1,5,2.582268250508279,0.35593660585750253,0
1628,263,Rivers,Local,Science,4,0,0,1,12,2.8718909905832146,0.4138611538724897,0
1629,185,Rivers,Far,Arts,3,0,0,0,18,3.8559993087338076,0.6106828175026082,0
1630,326,Other,Far,Arts,1,0,0,0,9,2.303320585750703,0.3001470729059873,0
1631,310,Other,Local,Management,2,0,0,1,14,4.443001508583709,0.7280832574725886,0
1632,180,Rivers,Local,Management,1,1,0,0,2,2.130278231327047,0.2655386020212561,1
1633,237,Other,Regional,Arts,3,1,0,0,17,5.0,0.8394829557558467,0
1634,303,Enugu,Local,Science,3,0,0,1,13,4.580414845403578,0.7555659248365623,0
1635,345,Enugu,Local,Science,4,0,0,1,2,3.312932999510394,0.5020695556579255,0
1636,194,Kano,Local,Science,2,0,0,1,10,1.8818451721843263,0.215851990192712,1
1637,341,Kano,Local,Management,3,0,0,1,9,3.1556607504140626,0.4706151058386593,0
1638,342,Kano,Local,Science,3,0,0,0,16,2.8905272336107957,0.4175884024780059,0
1639,243,Enugu,Regional,Management,2,1,1,1,12,2.180570221559261,0.27559700006769894,1
1640,204,Lagos,Local,Arts,2,1,0,1,1,3.432807701797954,0.5260444961154376,0
1641,203,Other,Local,Science,4,0,1,1,12,2.541085496115485,0.34770005497894374,1
1642,191,Kano,Local,Science,1,0,0,1,18,2.628075322360335,0.3650980202279137,1
1643,197,Kano,Regional,Arts,2,1,0,1,4,3.0370570923421156,0.4468943742242699,0
1644,194,Enugu,Local,Arts,3,0,0,0,15,2.7400729370354373,0.38749754316293417,1
1645,206,Oyo,Regional,Management,2,0,0,1,9,4.862525293688024,0.8119880144934515,0
1646,251,Lagos,Regional,Management,3,0,0,1,11,2.7714282936003602,0.3937686144759188,0
1647,239,Rivers,Local,Arts,4,1,0,1,19,3.5527048091155806,0.5500239175789629,0
1648,324,Other,Local,Management,1,0,0,0,12,3.3164179937682894,0.5027665545095046,0
1649,272,Kano,Local,Arts,4,0,0,1,20,3.482200180207098,0.5359229917972663,0
1650,232,Rivers,Regional,Management,2,1,0,1,15,3.543270722888746,0.548137100333596,0
1651,187,Other,Far,Science,3,0,0,1,20,3.9050891892848982,0.6205007936128264,0
1652,258,Lagos,Local,Management,2,0,1,1,0,3.413156860494914,0.5221143278548295,0
1653,206,Enugu,Far,Science,2,0,0,1,8,3.379916635909056,0.515466282937658,0
1654,229,Rivers,Local,Science,2,0,1,0,15,3.246781654774512,0.48883928671074917,0
1655,310,Rivers,Far,Science,2,1,0,0,18,3.0892657181280208,0.4573360993814509,0
1656,272,Kano,Regional,Arts,1,0,0,1,14,2.470561694671458,0.3335952946901384,0
1657,203,Lagos,Regional,Science,3,0,0,1,17,3.151305298063839,0.46974401536861454,0
1658,239,Rivers,Regional,Science,2,0,0,0,11,3.393013900212427,0.5180857357983322,0
1659,301,Lagos,Regional,Management,3,0,0,1,13,3.521731645258236,0.5438292848074939,0
1660,310,Other,Far,Management,1,1,0,1,2,3.344227818392189,0.5083285194342846,0
1661,327,Rivers,Regional,Management,3,0,0,1,3,3.0136359892411733,0.44221015360408145,0
1662,225,Rivers,Regional,Management,3,1,0,0,5,3.154336077443282,0.47035017124450307,0
1663,194,Other,Local,Management,1,1,0,0,15,2.7570828123593665,0.39089951822772007,1
1664,332,Oyo,Local,Arts,2,0,0,1,12,3.450579192805251,0.5295987943168969,0
1665,196,Lagos,Far,Science,3,0,0,1,11,3.0230974176687027,0.44410243928958726,1
1666,305,Other,Regional,Management,4,1,0,0,11,3.344448750557976,0.508372705867442,0
1667,263,Kano,Regional,Management,3,0,0,1,1,4.000642434706042,0.6396114426970552,0
1668,188,Lagos,Regional,Arts,2,0,3,0,12,2.6325128722860645,0.3659855302130597,1
1669,345,Other,Far,Arts,4,0,0,1,2,3.6773563047283875,0.5749542167015242,0
1670,242,Enugu,Regional,Arts,2,0,0,0,12,3.2265681439082985,0.4847965845375064,0
1671,296,Rivers,Regional,Management,3,1,0,0,1,4.816954879664604,0.8028739316887676,0
1672,309,Kano,Regional,Science,1,1,0,1,18,3.0269597372291925,0.4448749032016852,0
1673,267,Enugu,Local,Management,2,0,0,1,8,3.7561316665208535,0.5907092890600174,0
1674,251,Kano,Local,Management,2,1,0,1,19,3.212282761404782,0.4819395080368032,0
1675,318,Other,Far,Arts,1,1,1,1,0,2.089356393349205,0.2573542344256878,0
1676,243,Kano,Local,Arts,3,0,0,0,12,2.7834487235846845,0.39617270047278363,0
1677,251,Other,Far,Science,2,0,0,1,1,3.904376884342715,0.6203583326243898,0
1678,200,Enugu,Local,Science,3,0,0,0,14,2.8538444315133815,0.41025184205852305,1
1679,197,Other,Local,Science,3,1,0,1,18,1.423794948128309,0.12424194538150857,1
1680,243,Oyo,Far,Management,3,0,0,0,15,3.174877586460397,0.4744584730479262,0
1681,261,Oyo,Regional,Arts,1,0,0,1,10,2.326130961639192,0.3047091480836851,0
1682,289,Rivers,Local,Science,3,1,0,0,14,3.3054541860773754,0.5005737929713219,0
1683,274,Kano,Regional,Science,3,0,0,1,5,4.440917665118415,0.7276664887795298,0
1684,345,Kano,Regional,Management,4,1,0,1,13,3.815565848642323,0.6025961254843113,0
1685,211,Other,Regional,Science,4,0,4,1,5,4.4293246629919825,0.7253478883542432,0
1686,190,Other,Local,Management,4,0,0,1,18,2.750790382844407,0.38964103232472813,1
1687,224,Rivers,Far,Science,2,0,0,1,4,3.0854669330915745,0.45657634237416167,0
1688,212,Lagos,Far,Arts,2,1,0,1,10,2.3644510425537764,0.312373164266602,1
1689,281,Rivers,Local,Science,4,1,0,0,3,2.652765243967924,0.37003600454943153,0
1690,348,Oyo,Far,Arts,1,0,1,1,8,2.458492134171056,0.33118138259005797,0
1691,315,Enugu,Far,Arts,1,0,0,0,8,2.154621624630434,0.2704072806819336,1
1692,190,Other,Regional,Science,4,1,0,1,16,4.292685300265073,0.6980200158088613,0
1693,267,Other,Regional,Arts,2,1,0,1,7,1.5264317639788623,0.14476930855161918,1
1694,220,Kano,Local,Arts,2,0,0,0,14,4.296111123843645,0.6987051805245759,0
1695,324,Enugu,Local,Arts,1,0,0,0,8,4.196847139936185,0.6788523837430838,0
1696,255,Rivers,Regional,Management,3,1,0,1,4,3.599834140383199,0.5594497838324866,0
1697,300,Rivers,Far,Science,1,0,1,0,3,2.3083941855247447,0.3011617928607957,1
1698,225,Kano,Regional,Arts,3,0,0,1,19,1.9342599108454344,0.22633493792493364,1
1699,339,Lagos,Regional,Management,2,0,0,0,17,2.7612770549891485,0.39173836675367646,0
1700,259,Other,Local,Management,2,0,1,1,8,3.700096365071939,0.5795022287702346,0
1701,233,Rivers,Local,Management,4,0,4,1,20,3.2024509099525393,0.47997313774635464,0
1702,265,Enugu,Local,Science,2,1,0,1,2,2.3652004039241943,0.3125230365406856,0
1703,271,Other,Local,Management,3,1,1,1,8,4.118563827725192,0.6631957213008852,0
1704,327,Other,Regional,Arts,1,0,1,1,8,4.5475066625452305,0.7489842882648928,0
1705,340,Lagos,Local,Science,4,0,0,1,20,3.018720668788322,0.4432270895135112,0
1706,347,Enugu,Regional,Management,3,0,3,0,3,3.2874695228778767,0.4969768603314221,0
1707,339,Rivers,Local,Arts,1,0,0,1,20,1.9929210530964032,0.23806716637512737,0
1708,276,Other,Regional,Science,1,0,0,1,6,2.868490627112772,0.41318108117840113,0
1709,181,Oyo,Regional,Science,1,1,1,1,6,3.6083519824007952,0.5611533522360058,0
1710,212,Oyo,Local,Management,2,0,0,0,7,3.483885232206222,0.5362600021970911,0
1711,337,Rivers,Local,Science,1,0,0,0,20,2.7938657206322346,0.3982560998822937,0
1712,340,Other,Local,Science,2,1,0,1,0,2.9806051932188424,0.4356039943996153,0
1713,256,Lagos,Far,Arts,1,0,1,1,8,2.8422314107643585,0.4079292379087185,0
1714,295,Kano,Local,Science,1,0,0,1,11,2.9772282290252923,0.4349286015609052,0
1715,333,Rivers,Regional,Management,2,0,0,0,5,3.5385878420145014,0.547200524158747,0
1716,329,Lagos,Far,Arts,2,1,0,0,12,1.625970331704702,0.16467702209678714,1
1717,282,Kano,Regional,Arts,3,1,0,1,4,3.1405203881536625,0.46758703338657925,0
1718,345,Other,Local,Management,1,0,0,0,20,3.4799804285005513,0.535479041455957,0
1719,282,Other,Far,Arts,2,0,0,1,18,2.7436122514871384,0.38820540605327447,0
1720,269,Rivers,Local,Science,3,1,0,1,0,2.816533564828095,0.4027896687214658,0
1721,301,Kano,Regional,Management,3,0,1,0,17,2.8396844473476404,0.4074198452253748,0
1722,322,Kano,Far,Arts,2,0,0,0,7,2.816760021170272,0.40283495998990115,0
1723,285,Kano,Regional,Science,1,0,2,0,7,3.204707022280299,0.4804243602119065,0
1724,298,Lagos,Local,Management,3,0,0,1,14,3.303202206411027,0.5001233970380522,0
1725,228,Other,Local,Management,1,0,5,1,18,1.5195885470129604,0.14340066515843886,1
1726,283,Kano,Local,Management,1,1,0,0,9,3.7223042971778306,0.5839438151914129,0
1727,240,Rivers,Regional,Management,3,0,0,0,15,2.968000892522433,0.4330831342603333,0
1728,302,Lagos,Local,Management,2,0,0,1,10,4.746370540374827,0.7887570638308122,0
1729,313,Other,Far,Management,1,1,0,1,11,2.2466811688810333,0.28881918953205343,0
1730,188,Oyo,Far,Management,4,0,0,0,15,2.506148392996535,0.34071263435515375,1
1731,185,Other,Far,Science,2,0,0,0,15,3.0376728171333913,0.44701751918252497,1
1732,252,Other,Local,Science,3,0,0,0,19,3.5305803597488286,0.5455990277056124,0
1733,282,Rivers,Regional,Management,4,0,0,0,2,1.6393861381027988,0.1673601833764065,1
1734,339,Kano,Far,Arts,1,0,3,1,8,2.5367199583071147,0.3468269474172697,0
1735,220,Oyo,Far,Science,2,0,0,0,7,3.673056128459075,0.5740941814476617,0
1736,293,Rivers,Local,Science,4,1,4,0,9,2.441500842853966,0.32778312432664,0
1737,187,Enugu,Local,Science,2,0,0,1,12,4.296021101100982,0.6986871759760432,0
1738,251,Lagos,Local,Arts,1,0,0,0,17,2.836893120920742,0.40686157993999517,0
1739,271,Lagos,Regional,Management,2,1,0,0,12,2.480501438926483,0.33558324354114333,0
1740,241,Enugu,Regional,Management,4,0,1,1,12,3.688195406231616,0.5771220370021699,0
1741,263,Enugu,Far,Management,2,0,0,0,14,4.486093909459557,0.7367017376477581,0
1742,241,Other,Local,Management,3,0,0,0,12,3.533117006995117,0.5461063571548702,0
1743,290,Lagos,Local,Arts,3,1,0,1,15,4.208343519378607,0.6811516596315681,0
1744,306,Enugu,Local,Science,4,0,0,0,7,4.541308272509571,0.747744610257761,0
1745,186,Kano,Local,Science,2,1,0,1,18,2.4625130560579374,0.3319855669674342,1
1746,263,Lagos,Local,Arts,4,0,0,0,9,3.9507130672476696,0.6296255692053807,0
1747,311,Rivers,Regional,Science,2,0,0,1,11,1.9812235925571622,0.2357276742672792,0
1748,313,Kano,Regional,Arts,1,0,0,0,13,3.539922025429108,0.5474673608416684,0
1749,237,Kano,Regional,Arts,3,0,1,1,5,3.1429456875881447,0.46807209327347565,0
1750,201,Rivers,Local,Arts,1,1,0,1,20,4.19436016243365,0.6783549882425768,0
1751,333,Kano,Local,Management,2,0,0,1,8,4.137801210387873,0.6670431978334214,0
1752,306,Lagos,Regional,Arts,1,0,5,1,6,3.655826680427522,0.5706482918413511,0
1753,182,Lagos,Far,Science,4,0,0,1,5,3.4387423195862548,0.5272314196730977,0
1754,306,Kano,Local,Arts,4,0,0,1,0,3.606694941377561,0.5608219440313589,0
1755,220,Lagos,Far,Arts,2,1,1,0,20,3.249416697101237,0.4893662951760941,0
1756,285,Oyo,Local,Science,3,1,0,0,13,3.151043407113677,0.4696916371785822,0
1757,193,Kano,Far,Science,4,1,0,0,5,4.354062537801955,0.7102954633162377,0
1758,191,Kano,Far,Arts,3,0,0,0,11,4.450311855742541,0.7295453269043549,0
1759,266,Rivers,Local,Management,2,1,0,0,16,3.0866726418382346,0.45681748412349366,0
1760,191,Oyo,Regional,Arts,3,1,0,1,4,3.390109122408596,0.517504780237566,0
1761,320,Other,Local,Management,2,0,0,0,10,3.2653241798182195,0.4925477917194907,0
1762,204,Other,Far,Management,1,0,0,0,4,1.9106412464502442,0.2216112050458956,1
1763,224,Oyo,Local,Science,2,0,1,1,11,2.930851537910395,0.42565326333792575,0
1764,301,Enugu,Regional,Management,1,0,0,0,2,4.479763360838483,0.7354356279235433,0
1765,326,Oyo,Regional,Arts,2,0,0,1,8,2.6001792999745517,0.35951881575075706,0
1766,234,Enugu,Far,Science,4,0,0,0,5,4.891634769841041,0.817809909724055,0
1767,279,Kano,Local,Arts,4,0,1,0,1,4.137701047671506,0.6670231652901479,0
1768,315,Kano,Regional,Management,3,0,1,0,1,3.5211985204369673,0.5437226598432402,0
1769,298,Kano,Local,Science,2,1,1,1,11,3.6486746287811367,0.5692178815120741,0
1770,232,Other,Local,Management,2,1,1,1,7,2.4662346429319797,0.3327298843422427,1
1771,211,Enugu,Regional,Management,2,1,0,0,1,2.9878169982202385,0.43704635539989445,0
1772,230,Oyo,Local,Management,3,0,0,1,8,4.353119288257408,0.7101068134073283,0
1773,223,Rivers,Local,Science,4,0,0,1,15,2.7083765286611734,0.3811582614880814,0
1774,261,Rivers,Far,Management,2,0,0,0,14,4.04890540555904,0.6492640368676548,0
1775,325,Lagos,Local,Science,3,1,0,0,13,2.098367848450353,0.2591565254459174,0
1776,329,Kano,Regional,Science,2,0,0,1,19,2.2414732700199917,0.2877776097598451,0
1777,216,Other,Local,Management,1,0,0,1,3,4.721107732469053,0.7837045022496574,0
1778,275,Enugu,Local,Management,2,0,2,1,3,3.1905302830077407,0.4775890123573949,0
1779,235,Rivers,Local,Arts,1,1,0,1,10,2.7692000904045275,0.3933229738367523,0
1780,284,Other,Regional,Arts,3,1,0,1,20,4.29019266159917,0.6975214880756808,0
1781,238,Kano,Regional,Science,3,0,0,0,17,4.196657243970804,0.6788144045500075,0
1782,310,Other,Local,Arts,4,0,0,0,4,3.936603652205791,0.626803686197005,0
1783,335,Rivers,Local,Arts,2,1,0,0,1,2.7440816644703157,0.3882992886499099,0
1784,214,Rivers,Far,Arts,3,1,0,1,14,2.9704659392498596,0.43357614360581864,0
1785,272,Rivers,Local,Arts,4,0,0,0,10,3.449303058979784,0.5293435675518036,0
1786,276,Lagos,Far,Management,2,0,0,0,16,3.75551947371779,0.5905868504994047,0
1787,314,Lagos,Local,Arts,3,1,0,0,15,2.7932131407851704,0.3981255839128808,0
1788,255,Oyo,Regional,Management,1,0,0,1,14,3.3365896884965576,0.5068008934551582,0
1789,228,Other,Local,Management,3,0,0,0,2,3.413913040637925,0.5222655638834317,0
1790,273,Other,Far,Arts,1,0,0,1,19,4.229415805100203,0.6853661167758873,0
1791,338,Lagos,Regional,Science,4,0,0,0,14,3.8035726631480955,0.6001974883854658,0
1792,203,Enugu,Local,Science,4,0,1,1,18,1.9945586841317675,0.23839469258220025,1
1793,327,Lagos,Local,Management,2,0,0,0,12,3.0290957532116916,0.445302106398185,0
1794,216,Lagos,Regional,Science,2,0,0,0,15,2.456973304013267,0.3308776165585002,1
1795,183,Oyo,Regional,Arts,2,0,3,1,11,3.654469936489339,0.5703769430537146,0
1796,287,Enugu,Local,Science,4,0,2,1,16,3.9385226804040356,0.6271874918366539,0
1797,305,Lagos,Local,Science,1,0,1,1,15,3.2812447884881957,0.4957319134534859,0
1798,199,Lagos,Far,Arts,2,0,0,1,8,2.9854983754977202,0.43658263085539084,1
1799,331,Other,Local,Management,2,1,0,1,5,3.2553358344287866,0.490550122641604,0
1800,229,Lagos,Regional,Arts,4,0,0,0,18,3.367135418782204,0.5129100395122875,0
1801,275,Rivers,Regional,Management,1,0,0,1,12,2.687920278626475,0.37706701148114175,0
1802,284,Enugu,Far,Management,3,0,0,1,20,2.225031119384508,0.28448917963274833,1
1803,343,Lagos,Far,Science,2,0,0,1,7,1.5598887659557175,0.15146070894699026,1
1804,296,Kano,Far,Science,3,1,0,1,11,4.213745705391108,0.6822320968340683,0
1805,277,Rivers,Local,Management,3,0,3,0,8,3.597092994907973,0.5589015547374413,0
1806,245,Other,Far,Management,2,0,0,0,3,3.4900088090753383,0.5374847175709144,0
1807,258,Enugu,Local,Arts,4,0,0,0,12,4.21215911036236,0.6819147778283188,0
1808,341,Oyo,Regional,Management,2,0,0,1,1,2.1956255922460666,0.27860807420506006,0
1809,343,Other,Regional,Science,1,1,0,1,2,1.8114952993159852,0.2017820156190438,0
1810,185,Other,Local,Science,1,0,0,1,4,3.507385533215272,0.5409600623989012,0
1811,218,Rivers,Far,Arts,2,0,0,1,17,3.4346171003547443,0.5264063758267956,0
1812,349,Rivers,Local,Arts,3,0,0,1,20,1.8149545522617974,0.20247386620820623,0
1813,294,Oyo,Regional,Science,1,0,0,0,13,3.487616849712378,0.5370063256983223,0
1814,304,Oyo,Regional,Science,1,0,0,1,1,2.8798216380803456,0.41544728337191583,0
1815,191,Enugu,Regional,Science,2,0,0,1,14,2.5543295522099347,0.3503488661978337,1
1816,310,Oyo,Local,Arts,2,1,0,0,7,2.93326103337407,0.42613516243066074,0
1817,197,Lagos,Local,Management,4,0,0,0,15,1.246777143265224,0.1,1
1818,219,Rivers,Far,Management,2,0,0,1,2,2.7269006212864495,0.3848630800131366,1
1819,200,Kano,Local,Arts,2,0,0,0,19,2.6365643444126365,0.366795824638374,1
1820,322,Lagos,Regional,Arts,1,0,0,0,19,3.6456819575489123,0.5686193472656292,0
1821,278,Lagos,Local,Arts,1,0,0,1,4,3.073415890791291,0.454166133914105,0
1822,205,Oyo,Regional,Science,1,0,0,1,3,3.7110950989431055,0.5817019755444679,0
1823,187,Enugu,Far,Science,3,0,1,1,11,1.1603685242106554,0.1,1
1824,279,Kano,Regional,Science,1,0,0,0,18,2.5287214219431617,0.34522724014447914,0
1825,266,Enugu,Regional,Management,1,1,1,1,14,3.6447976412571554,0.5684424840072778,0
1826,221,Enugu,Local,Management,2,0,0,0,12,2.952908295541476,0.43006461486414194,0
1827,193,Kano,Regional,Arts,4,0,0,0,4,3.8763684263794937,0.6147566410317455,0
1828,257,Oyo,Local,Management,1,0,0,1,11,1.7563176724886214,0.19074649025357104,1
1829,181,Other,Local,Science,4,0,1,1,18,3.7848886717515797,0.5964606901061626,0
1830,298,Other,Local,Arts,1,0,2,1,1,2.688688625771968,0.3772206809102403,0
1831,216,Oyo,Regional,Management,1,0,0,1,6,2.6110423324938608,0.3616914222546189,1
1832,248,Enugu,Regional,Arts,4,1,0,0,4,3.9928376375419616,0.6380504832642391,0
